material_id,composition,E_g
mp-2714108,Na42 Ca15 Ge9 P36 O144,1.4425
mp-2714919,Na42 Hf12 Al12 Si27 S9 O144,3.7421
mp-2715935,Na42 Sc12 Zn12 Si15 S21 O144,3.0744
mp-2715026,Na42 Ti12 Ga12 Si27 S9 O144,1.9721
mp-2716074,Na42 Mg18 Si15 Ge6 S21 O144,0.5142000000000002
mp-2714156,Na42 Mg15 Si18 Ge9 S18 O144,1.5588000000000002
mp-2714734,Na42 Mg6 Zr18 Si27 S9 O144,3.1883
mp-2714440,Na42 Ta12 Ga12 Si33 S3 O144,3.3593
mp-2714659,Na42 In12 Si27 Sn12 S9 O144,2.209
mp-2715750,Na42 La12 Y12 Si21 S15 O144,3.4117000000000006
mp-2715536,Na42 Ca12 Si21 Sn12 S15 O144,1.5775
mp-2715661,Na42 Zr12 Zn12 Si21 S15 O144,3.0042
mp-2715740,Na42 La24 Si21 S15 O144,3.3842
mp-2715943,Na42 Ca18 Si15 Sn6 S21 O144,0.4188
mp-2715655,Na42 Mg12 Si21 Ge12 S15 O144,0.8565
mp-2714878,Na42 La12 Si27 Sn12 S9 O144,2.0421
mp-2715194,Na42 Ga12 Si27 Ge12 S9 O144,2.4147
mp-2716020,Na42 Zn18 Si15 Sn6 S21 O144,1.2222
mp-2714146,Na42 Zn15 Sn9 P36 O144,2.5043999999999995
mp-2712861,Na42 Nb15 Ga9 Si36 O144,2.511
mp-2713066,Na42 Zn12 In12 Si15 S21 O144,2.4611
mp-2712974,Na42 Ta15 Al9 Si36 O144,3.293
mp-2714317,Na42 Mg15 Si18 Sn9 S18 O144,1.6016999999999997
mp-2714980,Na42 La18 Ta6 Si27 S9 O144,2.614
mp-764496,Na28 Ni4 O18,1.4427
mp-2715669,Na42 In24 Si21 S15 O144,2.5298
mp-2714411,Na42 Ca24 Si9 S27 O144,2.8513
mp-2714119,Na42 Zn15 Ge9 P36 O144,1.8023
mp-2714589,Na42 Nb12 In12 Si33 S3 O144,2.6159
mp-2715175,Na42 Sc18 Ta6 Si27 S9 O144,2.7383
mp-2712833,Na42 Nb15 Al9 Si36 O144,2.4958
mp-2713071,Na42 Nb15 In9 Si36 O144,2.4529000000000005
mp-2715816,Na42 Y12 Sc12 Si21 S15 O144,3.5863000000000005
mp-6645,Ba14 Na14 Ca1 N6,0.0
mp-2715918,Na42 Mg12 In12 Si15 S21 O144,2.4887
mp-1211808,K6 Na14 Tl18 Hg1,0.0
mp-2714448,Na42 Si33 Sn12 Ge12 S3 O144,2.7407000000000004
mp-2712987,Na42 Sc9 Nb15 Si36 O144,2.5405
mp-2715942,Na42 Mg12 Sc12 Si15 S21 O144,3.0786999999999995
mp-2714674,Na42 Ca6 Si27 Ge18 S9 O144,1.6572999999999998
mp-2714935,Na42 La18 Nb6 Si27 S9 O144,1.9673000000000005
mp-2715195,Na42 Al12 Si27 Ge12 S9 O144,2.636
mp-2714739,Na42 Nb12 Zn12 Si27 S9 O144,1.3496
mp-2715560,Na42 Mg12 Ti12 Si21 S15 O144,1.5184000000000002
mp-2714815,Na42 Ca6 Ti18 Si27 S9 O144,1.5428000000000002
mp-2715142,Na42 Sc12 Ti12 Si27 S9 O144,2.0046
mp-2714786,Na42 Y12 Zr12 Si27 S9 O144,3.7278
mp-1579563,Na14 Fe2 O9,0.6595
mp-2714111,Na42 Hf9 Mg15 Si18 S18 O144,3.3242000000000003
mp-2714378,Na42 Sc12 Nb12 Si33 S3 O144,2.5192
mp-2714254,Na42 Ca15 Ti9 Si18 S18 O144,1.4962000000000002
mp-1173848,Na14 W19 O57,0.0
mp-2714559,Na42 Nb12 Al12 Si33 S3 O144,2.3415000000000004
mp-1198295,K6 Na14 Tl18 Zn1,0.0
mp-2714496,Na42 Zr12 Si33 Ge12 S3 O144,3.4009
mp-2714130,Na42 Ca15 Zr9 Si18 S18 O144,2.833
mp-2714844,Na42 Zr18 Zn6 Si27 S9 O144,3.2331000000000003
mp-27559,Na14 Cd2 O9,1.3896
mp-2715107,Na42 Ti12 Al12 Si27 S9 O144,2.0274000000000005
mp-2714621,Na42 Mg6 Si27 Ge18 S9 O144,1.959
mp-2714196,Na42 Hf9 Zn15 Si18 S18 O144,3.275
mp-2714154,Na42 Mg15 Ge9 P36 O144,2.3200000000000003
mp-2714051,Na42 Ca15 Hf9 P36 O144,4.2714
mp-2715199,Na42 In12 Si27 Ge12 S9 O144,2.0608
mp-2714336,Na42 Ti12 Si33 Sn12 S3 O144,2.7401000000000004
mp-2715631,Na42 La12 Al12 Si21 S15 O144,3.1904
mp-2714068,Na42 Zr9 Zn15 Si18 S18 O144,3.0723
mp-2714843,Na42 Y12 Ti12 Si27 S9 O144,2.2158
mp-2712837,Na42 Y9 Nb15 Si36 O144,2.4763
mp-2715762,Na42 Ca12 Si21 Ge12 S15 O144,0.9042000000000004
mp-2713068,Na42 Mg18 Si15 Sn6 S21 O144,0.6141999999999999
mp-2714337,Na42 Si33 Sn24 S3 O144,2.8924000000000003
mp-2714198,Na42 Ti9 Zn15 Si18 S18 O144,1.5342
mp-2714877,Na42 Ca12 Ta12 Si27 S9 O144,2.1064
mp-2714342,Na42 Hf12 Zr12 Si33 S3 O144,4.1671
mp-2714635,Na42 Ca6 Si27 Sn18 S9 O144,1.6785000000000003
mp-2715179,Na42 Mg12 Ta12 Si27 S9 O144,2.0052000000000003
mp-2714554,Na42 Mg12 Zn12 Si9 S27 O144,2.8728
mp-2715548,Na42 Al12 In12 Si21 S15 O144,2.6232999999999995
mp-2714593,Na42 Zn24 Si9 S27 O144,2.7902000000000005
mp-2715906,Na42 Ca18 Ti6 Si15 S21 O144,1.2238000000000002
mp-2715604,Na42 Y12 Al12 Si21 S15 O144,3.2926
mp-2715686,Na42 Ca12 Hf12 Si21 S15 O144,3.1118
mp-2714428,Na42 Ca12 Zn12 Si9 S27 O144,2.6007
mp-2714555,Na42 Ca12 Mg12 Si9 S27 O144,2.8546
mp-2714572,Na42 Hf12 Si33 Sn12 S3 O144,3.1734
mp-2715213,Na42 La12 Hf12 Si27 S9 O144,3.758
mp-27569,Na14 Mn2 O9,0.8901999999999999
mp-2715595,Na42 In12 Ga12 Si21 S15 O144,2.5456
mp-2714093,Na42 Ca15 Si18 Sn9 S18 O144,1.1777000000000002
mp-2715818,Na42 La12 In12 Si21 S15 O144,2.5221000000000005
mp-1176424,Na28 Fe4 O18,0.0
mp-2714386,Na42 Zr24 Si33 S3 O144,4.1091
mp-2712822,Na42 Ta15 Ga9 Si36 O144,3.3241000000000005
mp-2714501,Na42 Si33 Ge24 S3 O144,2.9644000000000004
mp-2714742,Na42 Y18 Nb6 Si27 S9 O144,2.0224
mp-2715533,Na42 Y24 Si21 S15 O144,3.1436
mp-2713132,Na15 Ta5 Zn7 P18 O72,2.6892
mp-2713142,Na15 Ca1 Nb11 Si18 O72,2.6367000000000003
mp-21895,Na30 Pb8,0.0
mp-1222063,Na15 Y2 C9 S1 Cl1 O30 F1,1.0961
mp-2716283,Na15 Ca7 Nb5 Si9 S9 O72,1.2942
mp-30794,Na30 Sn8,0.0
mp-2716569,Na15 Mg7 Ta5 Si9 S9 O72,1.906
mp-567643,Ba12 Na15 Li8 N6,0.0
mp-733675,K6 Na15 Tl18 H1,0.0049000000000001
mp-2713524,Na15 Mg1 Nb11 Si18 O72,2.4492
mp-2715155,Na15 Nb4 Zn8 P15 S3 O72,2.1233000000000004
mp-2713491,Na15 Ta5 Zn7 Si9 S9 O72,1.7800999999999998
mp-2713146,Na15 Mg7 Ta5 P18 O72,2.7676000000000003
mp-2714310,Na15 Mg4 Ta8 Si9 P9 O72,2.8982
mp-2714182,Na15 Ca4 Nb8 Si9 P9 O72,2.1264
mp-2716325,Na15 Ca2 Ta10 Si15 P3 O72,3.3809000000000005
mp-1029705,Na30 Cr14 N38,0.6076999999999999
mp-2714669,Na15 Ta2 Zn10 P9 S9 O72,3.1758
mp-2713394,Na15 Ca1 Ta11 Si18 O72,3.4731
mp-2714153,Na15 Mg4 Nb8 Si9 P9 O72,2.0482
mp-2713147,Na15 Ca7 Ta5 Si9 S9 O72,1.9983
mp-554285,Na45 S15 Cl3 O60 F12,4.9473
mp-1246261,Na30 Os14 N38,0.0514000000000001
mp-2713202,Na15 Mg7 Nb5 P18 O72,2.0287
mp-2714256,Na15 Ca4 Ta8 Si9 P9 O72,2.8745000000000003
mp-2714284,Na15 Nb8 Zn4 Si9 P9 O72,2.1135
mp-2714950,Na15 Ca8 Ta4 P15 S3 O72,2.9464
mp-2716527,Na15 Nb10 Zn2 Si15 P3 O72,2.5691
mp-1029650,Na30 Re14 N38,0.0
mp-2714184,Na15 Ta8 Zn4 Si9 P9 O72,2.8643
mp-2716387,Na15 Ta10 Zn2 Si15 P3 O72,3.3154
mp-2715143,Na15 Mg8 Ta4 P15 S3 O72,3.0024
mp-2713534,Na15 Ta11 Zn1 Si18 O72,3.3985000000000003
mp-2714820,Na15 Ca10 Ta2 P9 S9 O72,3.3321
mp-2713381,Na15 Mg1 Ta11 Si18 O72,3.4182
mp-2714813,Na15 Nb2 Zn10 P9 S9 O72,2.4893
mp-1030704,Na30 W14 N38,1.6348000000000005
mp-2713203,Na15 Nb5 Zn7 P18 O72,1.991
mp-2715056,Na15 Ca8 Nb4 P15 S3 O72,2.1798
mp-2714859,Na15 Mg10 Nb2 P9 S9 O72,2.5159
mp-1029862,Na30 Mo14 N38,1.3721
mp-2716510,Na15 Mg2 Nb10 Si15 P3 O72,2.5281
mp-2715187,Na15 Mg8 Nb4 P15 S3 O72,2.2379
mp-2713388,Na15 Mg7 Nb5 Si9 S9 O72,1.0873000000000002
mp-2714828,Na15 Mg10 Ta2 P9 S9 O72,3.2964
mp-569991,Na30 Sn2 Ge16 P2,0.0
mp-2714941,Na15 Ta4 Zn8 P15 S3 O72,3.0687999999999995
mp-2714803,Na15 Ca10 Nb2 P9 S9 O72,2.5057
mp-2713476,Na15 Ca7 Nb5 P18 O72,1.8972
mp-2713190,Na15 Ca7 Ta5 P18 O72,2.84
mp-2716495,Na15 Nb5 Zn7 Si9 S9 O72,1.1012
mp-2716491,Na15 Mg2 Ta10 Si15 P3 O72,3.3262
mp-2716552,Na15 Ca2 Nb10 Si15 P3 O72,2.627
mp-2713356,Na15 Nb11 Zn1 Si18 O72,2.5605
mp-1221537,Na16 W3 N4 O12,0.0643000000000002
mp-505213,Ba6 Na16 N1,0.0
mp-1221546,Na16 Al12 Si12 I3 Cl1 O48,4.234999999999999
mp-1173873,Na16 W19 O57,0.0
mp-532020,Na16 W19 O57,0.0
mp-1222203,Na16 Ti7 Si8 O40,0.0378
mp-1213542,Na64 Zn44 Sn64,0.0396999999999994
mp-685459,Na48 Be24 H45,0.0
mp-542834,Ba14 Ca1 Na17 N6,0.0
mp-1224118,Na17 Mo60 S76,0.0
mp-697308,Na17 Zr12 Si11 P7 O72,4.1993
mp-640442,Na34 In24 Ga58,0.0
mp-530412,Na17 W20 O60,0.0
mp-1223881,K7 Na17 Zn4 Sn8,0.0109999999999998
mp-693746,Na17 Zr7 Sc5 Si6 P12 O72,4.1506
mp-706847,Na17 W19 O57,0.9734000000000004
mp-559916,Na17 Al5 O16,2.4421
mp-686372,Na34 Pd30 F96,0.0
mp-2713636,Na18 Mg20 Ta4 Si3 S33 O144,0.1234999999999999
mp-2713299,Na18 Nb4 Zn20 Si3 S33 O144,0.7860999999999998
mp-2716254,Na18 Ta4 Zn8 Si9 S9 O72,1.1327000000000005
mp-2716275,Na18 Ca8 Nb4 Si9 S9 O72,0.4525999999999999
mp-2712852,Na18 Mg4 Nb20 Si27 S9 O144,1.3961
mp-2712997,Na18 Nb16 Zn8 Si21 S15 O144,0.9760000000000002
mp-2716209,Na18 Nb4 Zn8 Si9 S9 O72,0.5216000000000001
mp-2713986,Na18 Mg4 Ta8 Si15 S3 O72,2.5638
mp-2713770,Na18 Ca4 Ta8 Si15 S3 O72,2.3945
mp-2713722,Na18 Ca16 Ta8 Si9 S27 O144,1.1433
mp-2713999,Na18 Mg4 Nb8 Si15 S3 O72,1.7478
mp-2712860,Na18 Ca8 Nb16 Si21 S15 O144,1.0947
mp-2713023,Na18 Mg8 Nb16 Si21 S15 O144,1.1741
mp-2713705,Na18 Ca20 Ta4 Si3 S33 O144,1.4934
mp-2712577,Na18 Mg20 Nb4 Si3 S33 O144,0.0453999999999998
mp-2713831,Na18 Ta8 Zn16 Si9 S27 O144,1.5305
mp-2716141,Na18 Ca8 Ta4 Si9 S9 O72,1.2664999999999995
mp-2712953,Na18 Mg4 Ta20 Si27 S9 O144,2.2927
mp-2712984,Na18 Mg8 Ta16 Si21 S15 O144,1.6638000000000002
mp-2713828,Na18 Nb8 Zn16 Si9 S27 O144,1.0232
mp-2716184,Na18 Mg8 Nb4 Si9 S9 O72,0.9335
mp-2716214,Na18 Mg8 Ta4 Si9 S9 O72,1.0816000000000003
mp-2713845,Na18 Mg16 Ta8 Si9 S27 O144,1.2334
mp-2713034,Na18 Ca4 Ta20 Si27 S9 O144,2.2234000000000003
mp-2713788,Na18 Ca16 Nb8 Si9 S27 O144,0.4962999999999999
mp-2712918,Na18 Ca4 Nb20 Si27 S9 O144,1.6525
mp-2713037,Na18 Nb20 Zn4 Si27 S9 O144,1.4703999999999997
mp-2713065,Na18 Ta20 Zn4 Si27 S9 O144,2.0111
mp-2713810,Na18 Mg16 Nb8 Si9 S27 O144,0.4464000000000001
mp-2712961,Na18 Ta16 Zn8 Si21 S15 O144,1.5977
mp-2713586,Na18 Ca20 Nb4 Si3 S33 O144,0.5026999999999999
mp-2713898,Na18 Ta8 Zn4 Si15 S3 O72,2.3854000000000006
mp-2712868,Na18 Ca8 Ta16 Si21 S15 O144,1.6757000000000002
mp-2714006,Na18 Ca4 Nb8 Si15 S3 O72,1.7191000000000003
mp-2713301,Na18 Ta4 Zn20 Si3 S33 O144,1.6349
mp-2713902,Na18 Nb8 Zn4 Si15 S3 O72,1.6456
mp-1221560,Na19 Zr11 S30,0.0
mp-686139,Na38 Zr22 S60,0.0
mp-1222199,Na40 Zn16 Sn22,0.0231999999999996
mp-1211291,Na40 Zn14 Sn24,0.0228000000000001
mp-677692,Na20 Zr11 Si10 P8 O72,2.9772000000000003
mp-680169,Na63 S21 Cl3 O84 F18,4.905
mp-2715744,Na21 Ta4 Zn8 Si3 P15 O72,2.5966
mp-2714498,Na21 Ca4 Ta8 Si15 P3 O72,2.6903
mp-2714325,Na21 Nb8 Zn4 Si15 P3 O72,1.7663
mp-1173865,Na42 Zn2 S20 Cl6 O80,3.8271
mp-2715978,Na21 Mg10 Nb2 P15 S3 O72,1.9761
mp-2715951,Na21 Nb2 Zn10 P15 S3 O72,2.2286
mp-1223192,Na42 Zn2 S20 Cl6 O80,4.3485
mp-2715861,Na21 Ca10 Ta2 P15 S3 O72,3.293
mp-2714458,Na21 Ca4 Nb8 Si15 P3 O72,1.9813
mp-2715786,Na21 Mg8 Ta4 Si3 P15 O72,2.5118
mp-2714327,Na21 Mg4 Nb8 Si15 P3 O72,1.9925
mp-2715629,Na21 Mg8 Nb4 Si3 P15 O72,1.5420000000000005
mp-2716008,Na21 Ta2 Zn10 P15 S3 O72,2.8476
mp-2715775,Na21 Nb4 Zn8 Si3 P15 O72,1.7345000000000002
mp-2712982,Na21 Ca10 Nb2 P15 S3 O72,2.48
mp-2715559,Na21 Ca8 Ta4 Si3 P15 O72,2.6983999999999995
mp-2714512,Na21 Ta8 Zn4 Si15 P3 O72,2.4922000000000004
mp-2716092,Na21 Mg10 Ta2 P15 S3 O72,2.7815
mp-570644,Ba14 Na21 Ca1 N6,0.0
mp-2715746,Na21 Ca8 Nb4 Si3 P15 O72,1.8322000000000005
mp-676765,Na21 In5 O15,0.0418
mp-2714368,Na21 Mg4 Ta8 Si15 P3 O72,2.7048
mp-1212663,Na44 S20 Cl6 O80,5.067
mp-1221829,Na22 Ca1 Fe6 P12 O48 F6,2.4256
mp-23660,K2 Na44 C4 S18 Cl2 O84,4.3544
mp-758513,Na22 In5 O15,0.0
mp-2715164,Na24 Mg10 Ta2 Si9 S9 O72,2.095
mp-2715114,Na24 Ca10 Nb2 Si9 S9 O72,1.4419
mp-2714970,Na24 Mg10 Nb2 Si9 S9 O72,1.1525000000000003
mp-2715197,Na24 Ca10 Ta2 Si9 S9 O72,2.4919
mp-559023,Na24 In5 O15,0.0
mp-2715037,Na24 Ta2 Zn10 Si9 S9 O72,2.4642
mp-2715066,Na24 Nb2 Zn10 Si9 S9 O72,1.4019
mp-693682,Na25 Zr11 Sc5 Si12 P12 O96,3.9101
mp-1222058,Na26 Ge14 Au41,0.0
mp-680434,Na26 Cd141,0.0
mp-1214812,Cs6 Na52 In96,0.016
mp-684127,K6 Na52 In96,0.0
mp-1222153,Na26 Ge15 Au40,0.0
mp-532091,Na52 In8 O38,1.0301999999999998
mp-677638,Na27 Ca3 Al5 P24 O84,4.7813
mp-569025,Ba38 Na58 Li26,0.0094
mp-2714307,Na30 Nb16 Zn8 Si27 S9 O144,1.4811
mp-2714854,Na30 Nb4 Zn20 Si9 S27 O144,1.6711999999999998
mp-2714251,Na30 Mg8 Ta16 Si27 S9 O144,2.0146
mp-2714222,Na30 Ta16 Zn8 Si27 S9 O144,2.0981
mp-2714311,Na30 Ca8 Nb16 Si27 S9 O144,1.5502
mp-2716319,Na30 Mg4 Ta20 Si33 S3 O144,3.0540000000000003
mp-2715022,Na30 Ca16 Ta8 Si15 S21 O144,2.0387
mp-2716571,Na30 Ca4 Nb20 Si33 S3 O144,2.1171999999999995
mp-2715025,Na30 Mg16 Ta8 Si15 S21 O144,2.0125
mp-2714748,Na30 Mg20 Nb4 Si9 S27 O144,1.6991999999999998
mp-2714199,Na30 Mg8 Nb16 Si27 S9 O144,1.5219999999999998
mp-2716300,Na30 Ca4 Ta20 Si33 S3 O144,2.9402000000000004
mp-2715153,Na30 Ca16 Nb8 Si15 S21 O144,1.3618
mp-2714201,Na30 Ca8 Ta16 Si27 S9 O144,2.1396
mp-2716395,Na30 Ta20 Zn4 Si33 S3 O144,2.833
mp-2714756,Na30 Ta4 Zn20 Si9 S27 O144,2.3905
mp-2716457,Na30 Nb20 Zn4 Si33 S3 O144,1.9898
mp-2714668,Na30 Ca20 Nb4 Si9 S27 O144,1.4932000000000003
mp-2715106,Na30 Nb8 Zn16 Si15 S21 O144,1.5811000000000002
mp-2714845,Na30 Ca20 Ta4 Si9 S27 O144,2.2772
mp-2714650,Na30 Mg20 Ta4 Si9 S27 O144,2.3523
mp-2714984,Na30 Ta8 Zn16 Si15 S21 O144,2.1692
mp-2715198,Na30 Mg16 Nb8 Si15 S21 O144,1.2919999999999998
mp-2716517,Na30 Mg4 Nb20 Si33 S3 O144,2.2502
mp-1224252,Na34 Cd6 Ga92 Cu7,0.1591
mp-2714379,Na42 Mg8 Ta16 Si33 S3 O144,2.7505
mp-2715815,Na42 Ca16 Ta8 Si21 S15 O144,1.6985
mp-2715670,Na42 Ca16 Nb8 Si21 S15 O144,0.9449
mp-2715896,Na42 Ca20 Nb4 Si15 S21 O144,1.4472999999999998
mp-2715792,Na42 Mg16 Nb8 Si21 S15 O144,0.6506000000000003
mp-2714422,Na42 Ca8 Ta16 Si33 S3 O144,2.7536000000000005
mp-2712897,Na42 Nb4 Zn20 Si15 S21 O144,1.466
mp-2714406,Na42 Ta16 Zn8 Si33 S3 O144,2.689
mp-2715931,Na42 Mg20 Ta4 Si15 S21 O144,1.9447
mp-2716042,Na42 Mg20 Nb4 Si15 S21 O144,1.3539
mp-2714459,Na42 Ca8 Nb16 Si33 S3 O144,1.8574
mp-2716015,Na42 Ta4 Zn20 Si15 S21 O144,2.1222000000000003
mp-2715747,Na42 Ta8 Zn16 Si21 S15 O144,1.5532999999999997
mp-2714509,Na42 Nb16 Zn8 Si33 S3 O144,1.8129
mp-2714393,Na42 Mg8 Nb16 Si33 S3 O144,2.1263
mp-2715798,Na42 Nb8 Zn16 Si21 S15 O144,1.0117
mp-2716083,Na42 Ca20 Ta4 Si15 S21 O144,2.1238
mp-2715535,Na42 Mg16 Ta8 Si21 S15 O144,1.4472
mp-1225049,K18 Na46 Tl31,0.0
mp-1202832,Ba38 Na58 Li26 H1,0.0607999999999999
mp-570185,Ba38 Na58 Li26 N1,0.0236999999999999
mp-2713090,Na18 Hf12 Nb12 Si27 S9 O144,2.3064
mp-2712938,Na18 Nb12 Al12 Si21 S15 O144,1.5459999999999998
mp-2713879,Na18 Hf12 Si15 S3 O72,4.2524
mp-2714605,Na6 Nb4 Zn8 Si3 S15 O72,0.4973000000000001
mp-2715987,Na18 Nb6 Ga18 Si15 S21 O144,1.3320999999999998
mp-2225014,Na6 Mg1 Ni2 O6,1.3761
mp-561342,Na12 U2 Mo8 O36,2.2362
mp-773498,Na24 Sn8 O28,1.8237
mp-2712534,Na18 Mg18 Si3 Ge6 S33 O144,1.1777
mp-2715286,Na18 Nb9 Al3 Si18 O72,2.5249
mp-2715283,Na18 Nb9 Ga3 Si18 O72,2.6851000000000003
mp-2713938,Na18 Nb6 Ga6 Si15 S3 O72,2.2912
mp-2713712,Na18 Hf6 Zn18 Si3 S33 O144,3.1586
mp-2713566,Na12 Ca8 Ta4 P12 S6 O72,2.8378
mp-2714358,Na18 Ta3 Ga9 Si12 S6 O72,2.9662999999999995
mp-2714725,Na18 Ca3 Ge21 P36 O144,2.3571
mp-4907,Na12 Sn4 S14,2.0847
mp-2715166,Na18 Hf3 Mg21 S36 O144,4.224
mp-2716268,Na18 Mg6 Zr6 Si9 S9 O72,1.8866
mp-2714718,Na18 Mg3 Ti21 Si18 S18 O144,1.6961000000000002
mp-2713772,Na18 In12 Ga12 Si9 S27 O144,2.1875000000000004
mp-2713062,Na18 Sc12 Nb12 Si21 S15 O144,1.6408
mp-21590,Na12 Fe4 C8 S2 O32,0.0
mp-28559,Na6 Be8 O11,3.7677
mp-686308,Na6 Ga5 Si7 H15 O32,0.8365999999999998
mp-2713006,Na18 La6 Ta18 Si27 S9 O144,2.6828
mp-2714476,Na18 Sc9 Nb3 Si12 S6 O72,2.2988
mp-755084,Na12 Mg2 O8,1.9734
mp-770747,Na12 Cr4 As2 C8 O32,1.2966999999999995
mp-753816,Na12 Mg2 O8,2.0991
mp-2713895,Na18 Y12 In12 Si9 S27 O144,2.1472
mp-2713591,Na18 Zn12 In12 Si3 S33 O144,2.8910000000000005
mp-2227073,Na6 Mg1 Co2 O6,0.9630999999999998
mp-2715992,Na18 Ti12 In12 Si15 S21 O144,1.0921999999999998
mp-1204177,Na12 Co6 B18 P12 H6 O76,0.2221000000000002
mp-2712791,Na18 Ti3 Zn9 Si6 S12 O72,1.3663999999999998
mp-39647,Na6 Al4 Fe1 Si8 O26,2.9163
mp-2716190,Na18 Hf6 Mg6 Si9 S9 O72,2.6546000000000003
mp-2713919,Na18 Hf6 Si15 Ge6 S3 O72,2.4599
mp-1226410,Cs2 Na6 Al6 Ge7 O30,0.2764
mp-2712952,Na18 Nb12 Ga12 Si21 S15 O144,1.7243
mp-778451,Na12 Sn4 O14,1.839
mp-2712990,Na18 Nb18 Al6 Si27 S9 O144,2.147
mp-2715702,Na6 Ta4 Zn8 Si3 S15 O72,1.2616000000000005
mp-2716038,Na18 Zn6 Si15 Sn18 S21 O144,0.9946000000000002
mp-2713997,Na18 Mg12 Zr12 Si9 S27 O144,2.3555
mp-2713753,Na18 La12 Al12 Si9 S27 O144,3.8866
mp-2714822,Na18 Ta9 Ga15 Si18 S18 O144,2.2882
mp-2713120,Na18 Ta18 Ga6 Si27 S9 O144,2.9429
mp-2712849,Na18 Hf12 Ti12 Si21 S15 O144,1.765
mp-2714514,Na18 Ca3 Ti9 Si12 S6 O72,1.7594
mp-2713014,Na18 Zr24 Si21 S15 O144,2.7681
mp-2714420,Na18 Y9 Nb3 Si12 S6 O72,2.1808
mp-2715348,Na18 Ca3 Si6 Sn9 P12 O72,2.0352
mp-2714415,Na18 Nb3 Al9 Si12 S6 O72,2.075400000000001
mp-1196368,K2 Na6 Zn4 Si14 O45,0.2925
mp-1198429,Na12 Mg6 B18 P12 H6 O76,0.0
mp-695056,Na12 Ca2 Zr2 Si12 O36,4.314500000000001
mp-1190239,Na6 Ti6 O13,0.0
mp-2715898,Na18 In12 Si15 Sn12 S21 O144,1.4896000000000005
mp-2712972,Na18 Zr12 Nb12 Si27 S9 O144,2.3282000000000003
mp-2714409,Na18 Nb3 In9 Si12 S6 O72,2.1739
mp-2715367,Na12 Nb6 In2 Si12 O48,2.9199999999999995
mp-2714825,Na18 La15 Ta9 P36 O144,2.8282
mp-2712653,Na18 Mg9 Ti3 P12 S6 O72,2.2262000000000004
mp-1173805,Na6 Np2 H10 S4 O25,0.4959000000000002
mp-2712544,Na18 Sc12 Zn12 Si3 S33 O144,3.8834
mp-2715840,Na18 Zr12 Al12 Si15 S21 O144,2.7107
mp-2716059,Na18 In12 Si15 Ge12 S21 O144,1.283
mp-2713159,Na12 Nb2 Zn10 P6 S12 O72,2.3394
mp-2715850,Na18 La12 Hf12 Si15 S21 O144,3.4536999999999995
mp-1101723,Na6 Te2 H28 Ru1 O30,0.6737
mp-1220825,Na6 Ca3 U2 O12,1.8352
mp-2714715,Na18 Ta9 Ga15 P36 O144,3.0920000000000005
mp-2713848,Na18 Y12 Ga12 Si9 S27 O144,2.5056
mp-2714549,Na18 Ca12 Si3 S15 O72,3.2897000000000003
mp-2716207,Na6 Ta16 Zn8 Si15 S21 O144,2.1006
mp-780462,Na12 Mn4 P2 C8 O32,0.0
mp-1101725,Na6 Li3 Fe6 P8 O32,1.4336
mp-2713464,Na6 Ca4 Nb8 Si9 S9 O72,1.1432000000000002
mp-27752,Na12 Ge4 S14,2.4264
mp-1196529,Na12 W12 Se4 O50,2.7351
mp-1210184,Na6 Mg1 Cl8,5.244
mp-2715100,Na12 Ca2 Ta10 Si12 P6 O72,3.2007000000000003
mp-2713442,Na6 Ca4 Ta8 Si9 S9 O72,1.7361000000000002
mp-2712594,Na12 Ta8 Zn4 Si12 S6 O72,2.4926000000000004
mp-2713284,Na12 Ca8 Nb4 Si6 S12 O72,2.0305
mp-2713032,Na18 Y12 Nb12 Si21 S15 O144,1.7223
mp-2712912,Na18 Zr12 Si21 Ge12 S15 O144,1.1945
mp-2713635,Na12 Hf6 Mg2 Ge4 P8 O48,4.2545
mp-5481,Na12 Co2 S8,0.0
mp-2716474,Na18 Zn3 Si18 Ge21 S18 O144,1.4191
mp-2712948,Na18 Y12 Ta12 Si21 S15 O144,2.4708
mp-2716194,Na18 Sc6 In6 Si9 S9 O72,2.096
mp-2713714,Na18 Mg12 Al12 Si3 S33 O144,4.3878
mp-27623,Na24 Pb4 O16,1.3501000000000003
mp-2716138,Na18 Al12 Si9 S9 O72,3.3944
mp-14782,Na12 Mn2 Te8,0.0
mp-2714629,Na18 Ca3 Si18 Ge21 S18 O144,1.0855
mp-2714767,Na18 Ca3 Sn21 P36 O144,2.4003000000000005
mp-2716205,Na18 Y6 Al6 Si9 S9 O72,3.4601
mp-2712820,Na18 Ti6 Zn18 Si3 S33 O144,1.5179999999999998
mp-2713114,Na18 Nb12 Si27 Ge12 S9 O144,2.2441000000000004
mp-2716149,Na18 Y12 Si9 S9 O72,3.3685000000000005
mp-2713907,Na18 Ti6 Si15 Sn6 S3 O72,2.4870000000000005
mp-2715218,Na12 Ca2 Nb10 Si12 P6 O72,2.4465000000000003
mp-2715953,Na18 Ti12 Ga12 Si15 S21 O144,1.4623999999999997
mp-2712946,Na18 Si21 Sn12 Ge12 S15 O144,1.3640000000000003
mp-2713577,Na18 Hf9 Mg3 Ge6 P12 O72,3.9175
mp-772422,Na12 Fe4 B8 P2 O32,0.0279999999999999
mp-15071,Na12 Fe2 Se8,0.0
